goods_id,goods_image,goods_name,goods_price,id,sales_volume,attr_name,example_img,counter_price,engName,chiName,name,code,sub_name
wrk,https://img.xinxinapp.net/community/imgs/20190612/740c9680d23405bba55c7d7cee6bfa7a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #401/The Tibetan Orange,175,2g2d,1890.0,#401/The Tibetan Orange热卖,https://img.xinxinapp.net/community/imgs/20190612/eee5d4789d363f2dd3f7d37c81d8058d_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,红管唇釉,401,The Tibetan Orange
30JD,https://img.xinxinapp.net/community/imgs/20191009/89503e63be3e7b9415db40517923c873_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #423/E For Effortless,148,Kg66,108.0,#423/E For Effortless,https://img.xinxinapp.net/community/imgs/20191009/57a85c538d499fdbf0985005cca34606_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,423,E For Effortless
QGv1,https://img.xinxinapp.net/community/imgs/20191114/294048392cd6b45a5d8a3c48176b82a7_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 2019圣诞限定（丝绒红管） #405g,288,EQNN,9.0,,,,ARMANI,乔治阿玛尼,圣诞限定（丝绒红管）,405,g
kOx,https://img.xinxinapp.net/community/imgs/20190610/90db974b552b85d0ce75f51d682c817a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #307,209,vALL,994.0,N°307,https://img.xinxinapp.net/community/imgs/20190610/f6ea442102813bbef44ec28603585e2b_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,307,
aEL,https://img.xinxinapp.net/community/imgs/20190613/c8b01ddf616ba62f0a20c4ed0adb099d_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #45 草莓水红,155,2rlY,825.0,#45 草莓水红,https://img.xinxinapp.net/community/imgs/20190613/fef11f5b08d66d83d17b7138aa22a971_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,45, 草莓水红
A0J,https://img.xinxinapp.net/community/imgs/20190906/37aa784d4f654599639c27641192015b_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 小银条唇膏 #108/Rouge Devetu,234,qDnJ,362.0,#108/Rouge Devetu,https://img.xinxinapp.net/community/imgs/20190906/09cf1e36c0ac64217f0b6f8baf34bc6b_47x47.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,小银条唇膏,108,Rouge Devetu
kOx,https://img.xinxinapp.net/community/imgs/20190610/2c5ff6e7cf765b0000014ce94ed0a688_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #317,229,Bd0l,994.0,N°317,https://img.xinxinapp.net/community/imgs/20190610/2e4a8a67b55e21b31bfb524cd561a53f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,317,
Jrv,https://img.xinxinapp.net/community/imgs/20190624/4f8e29da3b72b9c85aaf30b696d6610b_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Estee Lauder/雅诗兰黛 倾慕唇膏3.5g #333/干枫叶红,203,Oo3r,160.0,#333/干枫叶红热卖,https://img.xinxinapp.net/community/imgs/20190624/d7fa34f862fc624c6c7b6a86e4b22dfb_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,Estee Lauder,雅诗兰黛,倾慕唇膏,333,干枫叶红
vxL,https://img.xinxinapp.net/community/imgs/20190610/8807493d1ab45d249239e4d6139c1153_602x602.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #888/Strong Matte,173,2Vq,2210.0,#888/Strong Matte,https://img.xinxinapp.net/community/imgs/20190610/04313fd3a74099936d46495c997124d1_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,888,Strong Matte
lzw,https://img.xinxinapp.net/community/imgs/20190624/3638b779cb080978ff0aaf3bb0f0b174_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #70/Attitude,290,2d9d,96.0,#70/Attitude热卖,https://img.xinxinapp.net/community/imgs/20190624/1045729983aaae18d02181a726102d9c_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,70,Attitude
aEL,https://img.xinxinapp.net/community/imgs/20190613/ee93b785ab188e5da0497cea12ad0ef6_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #46 蜜桃色,154,rKpk,825.0,#46 热卖蜜桃色,https://img.xinxinapp.net/community/imgs/20190613/5e0458a35d04008dc9c6a02b7cb81c5f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,46, 蜜桃色
K1Q,https://img.xinxinapp.net/community/imgs/20190610/f23d230c53bc9d346ab3279f8a1a1f05_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 限量红管唇膏3.2g #436/UItra Trouble,190,Bk1,123.0,#436/UItra Trouble热卖,https://img.xinxinapp.net/community/imgs/20190610/87e1cea15939722bd8155f51874c6262_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,限量红管唇膏,436,UItra Trouble
kKP,https://img.xinxinapp.net/community/imgs/20190611/61b0936ed934344ff58a0450c73fd2b7_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 磨砂唇膏3g #315/Lasting Passion糖霜草莓,116,w1bb,1103.0,#315/Lasting Passion糖霜草莓热卖,https://img.xinxinapp.net/community/imgs/20190611/cb3e058faa5963731f728c31ef1f2889_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,磨砂唇膏,315,Lasting Passion糖霜草莓
r78,https://img.xinxinapp.net/community/imgs/20190610/a0ba85698b096c18b3c3567da323b5e9_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力柔雾磨砂黑管唇膏3.5g #116/EXTRÊME,258,vqD,84.0,116/EXTRÊME,https://img.xinxinapp.net/community/imgs/20190610/46a82a264efedeb2deca2f07ed44b2dc_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力柔雾磨砂黑管唇膏,116,EXTRME
9Zv,https://img.xinxinapp.net/community/imgs/20190611/e948e5c54f9f1e16c691a91797906879_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS/NARS 时尚经典惹火唇膏4.2g Mona 桃木红,180,dZxJ,86.0,Mona 桃木红,https://img.xinxinapp.net/community/imgs/20190611/2e63d50a98a354992cfe5c0ba52ba26a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,NARS,NARS,时尚经典惹火唇膏,,Mona 桃木红
kKP,https://img.xinxinapp.net/community/imgs/20190611/75473752fec459559c2e5834cc6d8a04_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 磨砂唇膏3g #923/Stay Curious,154,V97k,1103.0,#923/Stay Curious热卖,https://img.xinxinapp.net/community/imgs/20190611/2a2904a143cf8751f3b6035ba28b1ac6_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,磨砂唇膏,923,Stay Curious
30mL,https://img.xinxinapp.net/community/imgs/20191024/6ec7eb21d3c33633f1ca37c06a17638c_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,3CE/3CE 柔顺丝滑唇釉 Taupe 砖红色,106,8ekz,17.0,,,,3CE,3CE,柔顺丝滑唇釉,,Taupe 砖红色
Xdx,https://img.xinxinapp.net/community/imgs/20191205/86babb042532f01d9831554136fca15a_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHRISTIAN LOUBOUTIN/萝卜丁 女王权杖黑管唇膏3.8g #001/Sheer Voile,636,d5BA,41.0,#001/Sheer Voile,https://img.xinxinapp.net/community/imgs/20190611/35e18ce48f3de185976b0087a61e9300_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,1280.0,CHRISTIAN LOUBOUTIN,萝卜丁,女王权杖黑管唇膏,001,Sheer Voile
aKL,https://img.xinxinapp.net/community/imgs/20190610/b2fb1e6c1b27dc22ea6bde41b426c798_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 子弹头唇膏口红3g #510/Lady Bug番茄色,133,NpAm,3001.0,#510/Lady Bug番茄色热卖,https://img.xinxinapp.net/community/imgs/20190610/3b13096f461ded425deeaaa21736953d_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,子弹头唇膏口红,510,Lady Bug番茄色
Dee,https://img.xinxinapp.net/community/imgs/20190613/f5286fd6bea9474c87148f3e2c7a737b_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 小金条方管细管唇膏2.2g #18/Reverse Red,191,OaJr,659.0,#18/Reverse Red,https://img.xinxinapp.net/community/imgs/20190613/acd44aa48b8d2a261d688dc8ee84f4f5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,小金条方管细管唇膏,18,Reverse Red
pNd,https://img.xinxinapp.net/community/imgs/20190612/95dade1d121936132a808fe5bb3f4783_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 纯口红方管唇膏3.8g #13/Le Orange 正橘色 ,165,veLw,131.0,#13/Le Orange 正橘色 热卖,https://img.xinxinapp.net/community/imgs/20190612/0b654bee5ccc1b97901bb34a239c7f9a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,纯口红方管唇膏,13,Le Orange 正橘色 
ldm,https://img.xinxinapp.net/community/imgs/20190919/e7dccf89def2e10d731346ff4e5f6e92_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #808/Caress,220,rQV2,84.0,#808/Caress,https://img.xinxinapp.net/community/imgs/20190919/bc2b144fdeb0d2bdf82331c82ef6a435_22x22.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,磨砂红管液体唇釉,808,Caress
aKL,https://img.xinxinapp.net/community/imgs/20190610/2d54e95dc08734bb8405d76ce2e1efe5_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 子弹头唇膏口红3g #612/Russian Red暖调大红色,117,xxNw,3001.0,#612/Russian Red暖调大红色热卖,https://img.xinxinapp.net/community/imgs/20190610/ea17c26094cfd77cd6a5d57eeded998f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,子弹头唇膏口红,612,Russian Red暖调大红色
wrk,https://img.xinxinapp.net/community/imgs/20190612/55fc040aec3df59eb104b36012b6d471_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #501/Casual Pink,155,lo9l,1890.0,#501/Casual Pink热卖,https://img.xinxinapp.net/community/imgs/20190612/4cfebfd32803278524e71554bed4fbb9_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,红管唇釉,501,Casual Pink
vxL,https://img.xinxinapp.net/community/imgs/20190606/353a5e47f8325b53a694aee9edbe0195_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #080/Red Smile,149,81q,2210.0,#080/Red Smile热卖,https://img.xinxinapp.net/community/imgs/20190606/e3905a605a08d0e2b9061bb1be04ad5b_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,080,Red Smile
aKL,https://img.xinxinapp.net/community/imgs/20190610/a5e82854d130cce06b771628b1c39410_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 子弹头唇膏口红3g #102/Brick-O-La玫瑰豆沙色,126,ndx3,3001.0,#102/Brick-O-La玫瑰豆沙色热卖,https://img.xinxinapp.net/community/imgs/20190610/dd32e29f0ac229006a4368866cce576f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,子弹头唇膏口红,102,BrickOLa玫瑰豆沙色
K1Q,https://img.xinxinapp.net/community/imgs/20190610/2e5d55010921adfcbe0a6ee65da38198_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 限量红管唇膏3.2g #851/UItra Shock,178,Ny0,123.0,#851/UItra Shock,https://img.xinxinapp.net/community/imgs/20190610/71e35f489c3c6aa4f6b6462bb3090fc1_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,限量红管唇膏,851,UItra Shock
Jpv,https://img.xinxinapp.net/community/imgs/20190625/f86d90b298d1adbdce2e6594af8467db_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #4（限量版）,219,Ar8n,81.0,N24（限量版）,https://img.xinxinapp.net/community/imgs/20190625/4260fa7b28cb05d813d9edec5cc8ae09_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,4,限量版
bPE,https://img.xinxinapp.net/community/imgs/20190808/69d348b12f1b05e5361d7407ee00fe85_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 黑管水光唇釉 #12/水红番茄色,170,Kgra,287.0,N612/水红番茄色,https://img.xinxinapp.net/community/imgs/20190808/7cbc076153c2196b5239eae658f865ae_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,黑管水光唇釉,12,水红番茄色
bPE,https://img.xinxinapp.net/community/imgs/20190808/8c953e1abc8b797206307318ed3a5ae9_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 黑管水光唇釉 #10/肉桂奶茶色,202,kDrA,287.0,N610/肉桂奶茶色,https://img.xinxinapp.net/community/imgs/20190808/b4cf198b5fb637e0ae61039100a2e174_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,黑管水光唇釉,10,肉桂奶茶色
ldm,https://img.xinxinapp.net/community/imgs/20190919/50042792b8447f92fe811670bb6890b9_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #635/Ecstase,195,OEq6,84.0,#635/Ecstase,https://img.xinxinapp.net/community/imgs/20190919/52d0705ea6d69ccf24dc003e86fe71d0_24x24.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,磨砂红管液体唇釉,635,Ecstase
wrk,https://img.xinxinapp.net/community/imgs/20190612/626336ae9c689626e40c96f6da5301ae_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #300/Flesh,155,2g3g,1890.0,#300/Flesh,https://img.xinxinapp.net/community/imgs/20190612/17633e33729f081e98eb0054501991d5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,红管唇釉,300,Flesh
kOx,https://img.xinxinapp.net/community/imgs/20190610/3158440d3e621c52cd611856db8dd470_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #315,155,Z1p2,994.0,N°315,https://img.xinxinapp.net/community/imgs/20190610/7f3414407d6842d511f4685e1c56cfce_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,315,
wrk,https://img.xinxinapp.net/community/imgs/20190612/931ba51f7857ec8f1de9573b1716d2d7_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #402/Chinese Lacquer 草莓红,187,b60O,1890.0,#402/Chinese Lacquer 草莓红,https://img.xinxinapp.net/community/imgs/20190612/d07a0d0671e4e4be63a1f68debe19833_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,红管唇釉,402,Chinese Lacquer 草莓红
QGv1,https://img.xinxinapp.net/community/imgs/20191114/df3c4067cded72bc1f16943776380230_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 2019圣诞限定（丝绒红管） #400g,258,DQRx,9.0,,,,ARMANI,乔治阿玛尼,圣诞限定（丝绒红管）,400,g
xde,https://img.xinxinapp.net/community/imgs/20190918/b48b83583a15cab6a7872ce8b06e867b_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 红丝绒唇膏3.4g #2/Violet Velours,239,0GO9,281.0,N42/Violet Velours,https://img.xinxinapp.net/community/imgs/20190918/aefe964c3b42770fe59eeec99445fa9b_100x89.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,红丝绒唇膏,2,Violet Velours
GD8D,https://img.xinxinapp.net/community/imgs/20191008/108ae1f67df0a7d381c57c9491938cc0_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,LANCÔME/兰蔻 菁纯宝石唇膏 #274/茶水晶,235,6LRp,51.0,#274/茶水晶,https://img.xinxinapp.net/community/imgs/20191008/2601dcc0e03d72997069c57e73d54197_42x43.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,LANCÔME,兰蔻,菁纯宝石唇膏,274,茶水晶
ewl,https://img.xinxinapp.net/community/imgs/20190617/8c83d33475a9d2233efe7191ea7c28e8_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,LANCÔME/兰蔻 菁纯唇膏3.4g #505/朱砂红（哑光）,227,KXa,174.0,#505/朱砂红（哑光）,https://img.xinxinapp.net/community/imgs/20190606/9d08d1a52f273963bc7c4b375e39de6c_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,LANCÔME,兰蔻,菁纯唇膏,505,朱砂红哑光
aEL,https://img.xinxinapp.net/community/imgs/20190613/77887050e35538addfffe39bb8bac41a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #84,164,dXr1,825.0,#84,https://img.xinxinapp.net/community/imgs/20190613/63633c2dc66664f71cc391ac07a73c2a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,莹亮纯魅圆管唇膏,84,
Jpv,https://img.xinxinapp.net/community/imgs/20190808/fcb0e4de69ee0365bea6ac3f8b0992c3_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #7,219,mYwb,81.0,N17,https://img.xinxinapp.net/community/imgs/20190808/4265a2371fbad81665a1646fbcc0b24a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,7,
Dee,https://img.xinxinapp.net/community/imgs/20190613/47d0b4306fe3b836268c33ff42f55343_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 小金条方管细管唇膏2.2g #11/Ambiguous Beige,163,gKzD,659.0,#11/Ambiguous Beige,https://img.xinxinapp.net/community/imgs/20190613/109130f12c0202c0b17aea66f7016b66_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,YSL,圣罗兰,小金条方管细管唇膏,11,Ambiguous Beige
Xdx,https://img.xinxinapp.net/community/imgs/20191205/36f2d936c279abb6b8efd8858e6b8b3e_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHRISTIAN LOUBOUTIN/萝卜丁 女王权杖黑管唇膏3.8g #001M/Velvet Matte,630,wD,41.0,#001M/Velvet Matte,https://img.xinxinapp.net/community/imgs/20190606/ed09d1ba7b3cfc895321a1d4639f93b9_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,1280.0,CHRISTIAN LOUBOUTIN,萝卜丁,女王权杖黑管唇膏,001,MVelvet Matte
8V70,https://img.xinxinapp.net/community/imgs/20191023/420f886d1cc0d405eb58d030f17513df_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 Viva Glam25周年限量版 #618 红棕,165,vOEb,29.0,,,,MAC,魅可,Viva,,Glam周年限量版  红棕
wrk,https://img.xinxinapp.net/community/imgs/20190612/96704d2feeffecc184d6e8d49ad5367f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #509/Ruby Nude,198,AB3w,1890.0,#509/Ruby Nude,https://img.xinxinapp.net/community/imgs/20190612/d73e65f7711c561ee09e2897162035b7_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,红管唇釉,509,Ruby Nude
NeQ,https://img.xinxinapp.net/community/imgs/20190610/edd13375b9a49eedcaad7785c41a5a68_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 全新挚爱哑光唇膏4g #403,208,KPXY,154.0,#403热卖,https://img.xinxinapp.net/community/imgs/20190610/195d9aa5519adfa5202ee76d5c558246_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,ARMANI,乔治阿玛尼,全新挚爱哑光唇膏,403,
do5,https://img.xinxinapp.net/community/imgs/20190612/7113bc03f837d0d86d888382808ae30d_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS/NARS 丝绒雾感唇膏笔2.4g Dolce Vita/柔玫瑰色,154,rxGA,27.0,,,,NARS,NARS,丝绒雾感唇膏笔,,Dolce Vita柔玫瑰色
K1Q,https://img.xinxinapp.net/community/imgs/20190610/08f768f597b5f343a5f2843f7ecb9cb7_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 限量红管唇膏3.2g #641/Ultra Spice,204,9pq,123.0,#641/Ultra Spice,https://img.xinxinapp.net/community/imgs/20190610/9e2f83f30dbb72bcb36f849c695c46c5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,限量红管唇膏,641,Ultra Spice
b1N,https://img.xinxinapp.net/community/imgs/20190611/d525086e633c2eb0bccbb4ca5916a218_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 白管唇膏3g #04/Aphrodite,280,n0ga,32.0,#04/Aphrodite,https://img.xinxinapp.net/community/imgs/20190611/9e6ee6362522d73875be10f5d05ce47c_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,430.0,TOM FORD,汤姆福特TF,白管唇膏,04,Aphrodite
30JD,https://img.xinxinapp.net/community/imgs/20191010/a46205a42e262eecd8ef331cfc8aae8d_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #408/Bated Breath,148,KgN6,108.0,#408/Bated Breath,https://img.xinxinapp.net/community/imgs/20191010/fb3111e2a95e67d04d8dc33d71a56692_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,408,Bated Breath
